time,titles,tags
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=16, tm_hour=4, tm_min=40, tm_sec=40, tm_wday=5, tm_yday=76, tm_isdst=-1)","«С ним ушла эпоха Театра Сатиры». Коллеги и друзья Александра Ширвиндта — о том, каким они его запомнили","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=16, tm_hour=2, tm_min=48, tm_sec=0, tm_wday=5, tm_yday=76, tm_isdst=-1)","Стас Михайлов спел омским избирателям, Путин проголосовал онлайн: итоги первого дня выборов президента и данные по явке","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=16, tm_hour=2, tm_min=35, tm_sec=54, tm_wday=5, tm_yday=76, tm_isdst=-1)",Минюст пополнил реестр иноагентов. В списке — просивший о помощи актер Семен Трескунов,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=16, tm_hour=1, tm_min=13, tm_sec=0, tm_wday=5, tm_yday=76, tm_isdst=-1)",Народный артист России Александр Ширвиндт умер в больнице,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=16, tm_hour=1, tm_min=5, tm_sec=0, tm_wday=5, tm_yday=76, tm_isdst=-1)","В Европе придумали, как отомстить за параллельный импорт: главные новости 15 марта","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=16, tm_hour=0, tm_min=36, tm_sec=33, tm_wday=5, tm_yday=76, tm_isdst=-1)",Путин проголосовал на выборах президента,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=23, tm_min=5, tm_sec=10, tm_wday=4, tm_yday=75, tm_isdst=-1)",Путин обсудил с членами Совбеза атаки по регионам,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=22, tm_min=55, tm_sec=47, tm_wday=4, tm_yday=75, tm_isdst=-1)","Чебурашка, Человек-паук и Барби: посмотрите, какие необычные персонажи пришли на выборы президента — 2024","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=22, tm_min=28, tm_sec=39, tm_wday=4, tm_yday=75, tm_isdst=-1)",Патриарх Кирилл проголосовал на выборах президента,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=21, tm_min=58, tm_sec=23, tm_wday=4, tm_yday=75, tm_isdst=-1)",МакSим рассказала о приостановке всех концертов,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=21, tm_min=57, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","Нерпа, Дракон и Лось. Посмотрите, кто пришел голосовать в первый день выборов в Иркутской области — фото и видео","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=21, tm_min=23, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","Полиция задержала девушку, бросившую коктейль Молотова в плакат о выборах у школы в Петербурге","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=20, tm_min=38, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","Иркутск, Ангарск и Братск — в антилидерах. Что с явкой на выборах президента в Иркутской области в первый день голосования","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=19, tm_min=11, tm_sec=52, tm_wday=4, tm_yday=75, tm_isdst=-1)",«Каждый раз в новом месте». Алёна Водонаева отдыхает на Байкале,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=18, tm_min=48, tm_sec=23, tm_wday=4, tm_yday=75, tm_isdst=-1)","Ил-76 упал между могил во время похорон. Почему очевидцы трагедии в Иваново, где погибли 16 офицеров, говорят, что она не того масштаба","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=18, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)",Главное — искренность? Как правильно извиняться в Прощеное воскресенье и что нельзя делать в этот день,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=18, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","Ого, какая у Джона Траволты выросла дочь! Как выглядят и чем занимаются дети зарубежных звезд","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","«Дробыш сказал, что я колхозный лопух». Музыкант Арсений Бородин — об алкоголизме после расставания с Ивлеевой, «Челси» и деньгах","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=16, tm_min=39, tm_sec=36, tm_wday=4, tm_yday=75, tm_isdst=-1)","«Сразу поняли: действовать нужно быстро». Истории подростков из Иркутской области, которые спасли других людей","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=16, tm_min=32, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)",В Иркутске запустили машину аварийно-спасательной службы с призывом прийти на выборы,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)",Гадания на Масленицу: 4 надежных способа узнать будущее и удачно выйти замуж,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=15, tm_min=52, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)",Трещины везде — куда не глянь. Лёд Байкала стремительно тает,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","Уехал из России в 16 лет. История успеха предпринимателя, создавшего Viber","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=15, tm_min=10, tm_sec=39, tm_wday=4, tm_yday=75, tm_isdst=-1)",В группе «Город 312» — новая солистка. Что случилось с Аей и кто ее заменит,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=15, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)",Губернатор Иркутской области предложил увеличить в два раза выплаты контрактникам за участие в СВО,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","Дворняжка-путешественник. Супруги больше недели гонялись за бездомным псом, чтобы забрать домой, а он катался на маршрутках по городу","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=13, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)",«При желании о человеке можно узнать всё»: частный детектив за сутки нашел похищенного ребенка,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=13, tm_min=28, tm_sec=51, tm_wday=4, tm_yday=75, tm_isdst=-1)","Выигрывали призы, пели песни, ели блины. Как в Иркутской области прошёл первый день выборов президента","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=13, tm_min=3, tm_sec=23, tm_wday=4, tm_yday=75, tm_isdst=-1)",В России началось голосование на выборах президента РФ,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","«Могут представлять серьезную угрозу». Врач рассказала, по каким симптомам можно понять, что у вас полипы в кишечнике и желудке","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=12, tm_min=47, tm_sec=2, tm_wday=4, tm_yday=75, tm_isdst=-1)","Масленица, Сурганова и покатушки на коньках. Куда сходить в Иркутске в выходные","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=11, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)",«Сама позвала их в гости». Уральских школьников подозревают в групповом изнасиловании 11-летней девочки,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=15, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=75, tm_isdst=-1)","«Хором орут, плачут и писаются». Воспитатель детского сада — о том, сколько платят за любовь к детям и чему ее научили малыши","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
